ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
2316,20,20359.31883400131,0.23373458312196688,1,277,6862,5412,11997
2317,24,26140.045512919336,0.19492280407794155,1,167,6666,2130,8629
2318,73,20695.004838608962,0.12937373933407972,0,22,0,0,-22
2319,52,25715.430170220152,0.002084567236304698,0,31,0,0,-31
2320,37,53747.160630052655,0.05513887810172872,1,355,8975,3566,12186
2321,39,63782.858306230344,0.12093598534072487,1,1478,5792,1521,5835
2322,67,27049.06997742802,0.33462280236630787,1,330,5899,1670,7239
2323,53,22235.84257943595,0.20502313419678891,1,321,8846,2664,11189
2324,21,34714.51425339502,0.09691587375254643,1,405,7322,1560,8477
2325,51,22849.393218353198,0.18171152170405214,1,1318,9058,2789,10529
2326,31,52892.469566342275,0.007896816483461922,1,197,9837,1950,11590
2327,53,23751.6141015786,0.12519171971479742,1,265,5875,2715,8325
2328,37,20018.064661643075,0.2680775656718114,0,60,0,0,-60
2329,44,37415.76329287647,0.09481976650419292,1,1558,5261,2023,5726
2330,70,47246.00220498223,0.025472305372633022,0,6,0,0,-6
2331,43,25029.335421996417,0.06374473435414366,1,206,5823,2234,7851
2332,44,28676.416458061354,0.043931911476970543,1,468,5518,2279,7329
2333,47,26162.60033826136,0.12462571205405035,1,440,9276,1524,10360
2334,61,26199.589270010052,0.27888201002122526,1,299,6251,2435,8387
2335,68,21727.016300277202,0.10138220943315958,1,282,5294,1984,6996
2336,44,27871.932420120615,0.27122021529574586,1,553,5327,1366,6140
2337,71,23170.893607751816,0.028196388074958816,1,521,6101,1655,7235
2338,29,22762.62467571726,0.1437132946223855,1,720,5999,2047,7326
2339,41,25296.129838063953,0.017656074704263208,1,249,5599,1543,6893
2340,39,25981.53643080702,0.44575400016447014,1,43,51109,1363,52429
2341,26,21800.68433702733,0.14833633197085203,1,826,7322,1433,7929
2342,29,27865.71102744612,0.001419416668419468,1,91,12905,2394,15208
2343,34,22597.495212520487,0.20274057520521452,1,329,6310,1371,7352
2344,24,20881.478320340844,0.13454730344050905,0,23,0,0,-23
2345,35,23757.36734975992,0.012919804159866176,1,1188,7530,1710,8052
2346,30,27153.10118334815,0.047233682270615335,1,263,28913,1553,30203
2347,31,23614.33273360852,0.19730918985890533,0,50,0,0,-50
2348,45,710669.2760536185,0.1009697735336699,1,1661,14841,1804,14984
2349,63,28835.148749461496,0.04131569754657126,1,634,13489,1672,14527
2350,33,24335.816182062415,0.43930687039642774,1,597,5283,1763,6449
2351,27,38783.43995085677,0.10950394227553036,1,225,7814,1383,8972
2352,18,20065.214329746173,0.10358683346908494,1,729,6235,3781,9287
2353,52,22639.211094442508,0.030344788013181984,1,370,5484,3130,8244
2354,19,21416.663584709844,0.13541436888971903,0,47,0,0,-47
2355,36,28686.89840121958,0.024016151950371618,1,291,7369,1700,8778
2356,35,43260.40388167834,0.04441159174662027,1,16,12453,1631,14068
2357,51,24167.009545788067,0.17763626851527203,0,33,0,0,-33
2358,38,20887.8958494875,0.07128443639582951,1,298,7122,1608,8432
2359,37,23702.24079028712,0.11396426297107963,1,281,6140,1433,7292
2360,60,23786.380938315764,0.021771885783370797,1,511,11603,1639,12731
2361,25,37741.96315552099,0.04260443963186611,1,109,11441,1434,12766
2362,27,37975.39098113786,0.06864367293365554,1,1312,33659,2008,34355
2363,70,81416.4661406328,0.15465663051705533,1,454,14457,1534,15537
2364,25,22164.88751212241,0.1549810821610105,1,127,9148,2619,11640
2365,34,23282.327617221046,0.13210459423243143,1,104,7242,2316,9454
2366,25,40960.450943295415,0.06780248187388645,1,20,6221,1622,7823
2367,65,27372.235886206505,0.012953418258520083,1,91,33491,2776,36176
2368,43,43572.1612467257,0.14577596237966983,1,1275,7183,5238,11146
2369,42,28976.70791997312,0.028343370035486183,1,39,7088,1911,8960
2370,18,72454.5603210201,0.13079416081627923,1,288,7120,1339,8171
2371,20,33323.146831275124,0.07696625241147054,1,112,11175,2419,13482
2372,23,33876.205880204056,0.25539397880490267,1,1275,13417,4249,16391
2373,27,29332.781670077216,0.026578363401472724,1,174,8800,1402,10028
2374,49,27979.927888705643,0.05132778155333596,1,93,7401,1360,8668
2375,25,21347.526229466268,0.023989880401713102,1,590,6555,1836,7801
2376,39,24837.265596151436,0.16340736079239895,1,9,5503,1890,7384
2377,34,42825.416293770104,0.2556396414454552,0,6,0,0,-6
2378,39,20189.543448503347,0.07388208166813995,1,113,7549,1838,9274
2379,28,20571.86804047253,0.09110513783755773,0,30,0,0,-30
2380,24,27595.02826891587,0.10043659646203348,1,78,6354,1513,7789
2381,75,159144.53750301767,0.563745417934383,0,36,0,0,-36
2382,37,26045.977226764797,0.2661701728624087,1,602,6484,1605,7487
2383,35,26624.12600012551,0.032067563448829835,1,502,24324,1901,25723
2384,39,25391.448350483908,0.02249751645287994,0,40,0,0,-40
2385,67,27508.963930830625,0.2576870032962094,1,1417,8091,2078,8752
2386,68,24972.240993369436,0.006176040516468574,1,427,12220,1502,13295
2387,58,22392.154608983004,0.03488370463802487,1,150,5391,1474,6715
2388,19,29346.38050678528,0.07211989158266609,1,515,6164,1464,7113
2389,38,30910.650735445248,0.2776820111723363,1,503,7372,1641,8510
2390,29,62676.811464198676,0.1707659899169392,1,546,7588,1867,8909
2391,33,46704.62929628434,0.03237370640212897,1,534,5345,1655,6466
2392,53,26929.41277992358,0.32567449265618226,1,560,7270,2444,9154
2393,59,46645.19528303565,0.4074513190927797,1,378,6252,1463,7337
2394,55,51584.05868482441,0.2575578552960686,1,65,7178,3632,10745
2395,34,22437.294150779348,0.08833143753286224,1,1285,5653,1577,5945
2396,48,24559.96635086623,0.09936218729148165,1,1010,8263,1622,8875
2397,31,24669.583922002705,0.02167966587202668,1,158,6143,1937,7922
2398,27,20270.014665347822,0.2023487652082553,1,220,16259,1542,17581
2399,28,22665.151176852058,0.20640304178963356,0,60,0,0,-60
2400,30,54740.26351397501,0.07608706358395907,1,491,5419,4929,9857
2401,60,26696.372912293464,0.13023684867899732,0,122,0,0,-122
2402,51,31643.80749801978,0.15968885064337907,1,115,23842,1726,25453
2403,24,35201.14448090036,0.22017356784972053,0,13,0,0,-13
2404,23,22941.691327592926,0.003767662177536094,1,322,8063,3824,11565
2405,75,32547.266941636793,0.048456163447739786,1,233,8261,2369,10397
2406,21,20110.164040457894,0.25669208977504604,1,636,11094,1452,11910
2407,39,50831.94284348406,0.13305612724962915,1,1449,7245,2678,8474
2408,35,34125.137678829335,0.1715683119441012,0,61,0,0,-61
2409,19,24652.11941497493,0.2446810537090543,1,52,5349,1586,6883
2410,46,20249.016670617417,0.008001992427891251,1,463,21548,2314,23399
2411,21,26552.48357971032,0.0516312635350428,1,766,5855,1438,6527
2412,57,29646.499250125024,0.17054340104599702,1,222,9983,1542,11303
2413,47,21582.091426701256,0.15021223552129637,0,86,0,0,-86
2414,28,55452.21199043257,0.050259390865885545,1,972,5888,1631,6547
2415,20,21965.846518833932,0.038264711340286216,1,159,11287,1554,12682
2416,51,28649.89865016735,0.34545022235915795,1,685,9463,1448,10226
2417,52,20971.305304087404,0.121523892090483,1,581,6765,1682,7866
2418,20,30769.88790775194,0.12248984853436315,1,392,7644,1764,9016
2419,29,22470.672498568634,0.014319931682516777,1,916,6306,1416,6806
2420,72,20614.96596936392,0.02522314705460469,1,521,6870,1379,7728
2421,21,20137.19308462782,0.16371792206354918,1,66,7949,2852,10735
2422,31,24661.243502432488,0.3591237716243138,1,1032,5467,2782,7217
2423,21,22149.450714656694,0.01796322029323435,1,249,9159,1357,10267
2424,64,34498.363152627615,0.1348637819829371,1,238,7154,1795,8711
2425,19,48860.85972658304,0.044036419620234656,0,40,0,0,-40
2426,71,25893.34002660445,0.02652158648810146,1,1371,6469,1825,6923
2427,56,67860.00825112728,0.15241813006238297,1,534,7952,1714,9132
2428,50,37229.16624212386,0.22494470842435826,1,1560,5605,1908,5953
2429,22,25188.841003165537,0.07500753242918243,0,61,0,0,-61
2430,46,22032.194456759327,0.48496466336609445,0,22,0,0,-22
2431,19,21692.360759896226,0.20938037674173318,0,19,0,0,-19
2432,43,34137.670508404415,0.058557919783479837,1,574,9210,7419,16055
2433,62,30518.58833619808,0.06702379478601901,1,884,27757,1955,28828
2434,66,20656.22672662705,0.3157396702414677,1,105,6803,1422,8120
2435,19,20943.978453641754,0.2553684901501386,1,600,5666,1580,6646
2436,18,27236.99624679244,0.022294875275298425,0,4,0,0,-4
2437,74,26615.590470006377,0.29505843588038594,1,2082,13712,2178,13808
2438,45,21045.47580986936,0.03142282174278545,1,176,5709,1444,6977
2439,27,31331.593901336597,0.010346600099135147,1,2356,8512,1951,8107
2440,46,26162.981536054194,0.06175700820283303,1,467,7487,1430,8450
2441,55,20714.281980726733,0.03219824789406241,0,9,0,0,-9
2442,21,24793.238143358532,0.03929790855404634,0,61,0,0,-61
2443,32,22813.66749216964,0.014963481724332964,1,105,8860,2418,11173
2444,18,25591.193676192386,0.1807028220313194,0,35,0,0,-35
2445,59,21082.207979754887,0.20268399699841497,1,646,7280,5251,11885
2446,41,23842.867749805886,0.017369967421028337,0,33,0,0,-33
2447,41,29408.132084703466,0.21502712815883418,1,188,18172,1505,19489
2448,36,24730.68052419266,0.225043531485492,1,1166,6450,2336,7620
2449,53,54257.4446602071,0.11614182246228678,1,2757,12290,1648,11181
2450,26,29575.49019091084,0.17360635797651872,1,405,9285,1515,10395
2451,31,22026.08572895786,0.14915013332491453,1,844,6920,1495,7571
2452,56,20983.232410993645,0.28546471655496886,1,761,5518,1708,6465
2453,20,21201.696463139247,0.03631664795061791,1,28,6112,2011,8095
2454,38,41682.05976376874,0.11742707427238648,1,654,13196,4004,16546
2455,28,32962.26476397955,0.011802616961147122,1,168,5523,1383,6738
2456,39,21357.441195750893,0.26505076120732773,1,624,8019,1413,8808
2457,63,22264.310811283493,0.038920811124270455,1,1203,9928,2992,11717
2458,58,20988.53190377996,0.20800654555678666,1,416,43840,4512,47936
2459,21,23531.229984410755,0.00026944725778407265,1,365,10819,1884,12338
2460,20,23516.82575063699,0.42069948792216744,1,2087,8202,1481,7596
2461,70,31698.92188167426,0.533254155495498,1,437,5488,1784,6835
2462,27,21750.76592801317,0.05945096152781119,1,699,5915,2912,8128
2463,26,22291.379864434897,0.022932788240635184,1,385,6843,1777,8235
2464,23,20500.34008650545,0.05097044978381672,1,421,7418,1779,8776
2465,27,23996.470897045696,0.1066651815975696,1,107,5651,2131,7675
2466,41,21871.84465430512,0.04275615952327455,1,32,5887,2015,7870
2467,42,27084.66717299379,0.19103140410958672,1,124,8083,1496,9455
2468,54,22929.690162629835,0.11353669076555221,1,631,20316,1393,21078
2469,18,24809.333836086207,0.03953978353875412,1,287,5367,8176,13256
2470,71,20746.558195284357,0.03765452065841358,1,95,18747,1343,19995
2471,26,26459.148579320234,0.0018198946713911322,1,771,11701,1471,12401
2472,32,25854.22187983266,0.15757324746682788,1,244,7622,1445,8823
2473,47,37246.18365767547,0.02312310244877079,0,37,0,0,-37
2474,38,27987.833733626827,0.03407472532335122,1,604,6394,1982,7772
2475,37,22693.631395277025,0.24818632940014101,0,79,0,0,-79
2476,20,25651.740250799183,0.12664768241519445,1,353,7946,1410,9003
2477,25,73458.49665405149,0.028904572237369076,1,510,17270,1364,18124
2478,45,37123.01740899471,0.0011639063308273054,1,625,8494,2972,10841
2479,27,21457.324983740276,0.13349052945936912,1,495,33555,2853,35913
2480,38,34308.887517054405,0.06076441846042125,1,1164,46031,1611,46478
2481,49,29926.775630402455,0.08905269414787839,1,712,10812,1382,11482
2482,32,20836.3048193874,0.06368742098821625,1,94,7348,1397,8651
2483,74,23647.368205963925,0.006577937339247587,0,29,0,0,-29
2484,25,20098.852994596662,0.09362883200249685,1,331,6822,1390,7881
2485,24,33739.17054707832,0.01768387127437529,1,1273,7006,1705,7438
2486,23,28234.478419329174,0.05742272816605847,1,94,8838,1739,10483
2487,56,28224.829742572474,0.07217844648077659,0,18,0,0,-18
2488,66,24316.0069688949,0.09638037361382931,0,44,0,0,-44
2489,18,31759.94548350112,0.2567583379503991,1,766,19594,1532,20360
2490,23,21236.4415427508,0.009402614625745423,1,302,5561,1538,6797
2491,51,21452.25407011174,0.0650568065237061,1,126,6085,1827,7786
2492,34,29518.625561685974,0.04726065206701784,1,1326,6990,1522,7186
2493,18,22261.758272295585,0.04542091560122047,1,502,8761,1338,9597
2494,44,25946.8258705522,0.005927651160554335,1,243,5967,1471,7195
2495,39,27885.318679250642,0.3961368708787196,1,1195,8791,1467,9063
2496,36,21557.858510160066,0.1679819824512759,1,119,6461,1345,7687
2497,41,26362.733468451537,0.3401928739771812,0,5,0,0,-5
2498,18,20267.781615770462,0.43584721528897935,1,1390,12381,2153,13144
2499,22,22845.89211179985,0.04688008765499464,1,409,5247,1353,6191
2500,44,25886.965151508066,0.1257503585307467,1,193,6284,2210,8301
2501,74,39614.66225633254,0.05487019681773287,1,261,8203,1597,9539
2502,35,25744.05932669272,0.014171773828831969,1,203,11376,2066,13239
2503,33,139144.5501084329,0.06393314115425211,1,1568,7494,1540,7466
2504,18,30967.92710234918,0.23608691644685362,1,751,9406,1542,10197
2505,58,20455.071581966396,0.13848403184125097,1,219,12948,2025,14754
2506,33,22279.856465378653,0.170381361261113,1,161,34779,1461,36079
2507,20,27226.448369620008,0.18664869273646298,0,35,0,0,-35
2508,32,21340.097550536608,0.019557949958247674,1,187,7513,1337,8663
2509,52,22185.74901617178,0.24869844012185488,1,323,23278,1616,24571
2510,23,20691.270342083717,0.11377086690815118,1,207,12514,2453,14760
2511,51,24011.902291090275,0.18727813313318353,0,167,0,0,-167
2512,46,54304.607074692045,0.039261026691845516,1,844,7386,1487,8029
2513,45,25628.199635878555,0.2589123226449986,0,26,0,0,-26
2514,34,60615.755480355176,0.1124561190879695,0,30,0,0,-30
2515,73,20203.308085260975,0.17925833584822495,1,444,6547,1897,8000
2516,33,25146.036278659438,0.15169102031913448,0,8,0,0,-8
2517,39,22846.859356361692,0.146516763699921,1,19,5939,1464,7384
2518,28,28204.025394001135,0.01873999066119092,0,201,0,0,-201
2519,19,20815.070909869934,0.03639952074068077,1,26,5347,1632,6953
2520,46,41560.631748704734,0.0853570611631572,0,7,0,0,-7
2521,47,38521.023710193025,0.11087870095202465,1,410,6548,2700,8838
2522,28,21166.24555825123,0.011600321285365775,0,10,0,0,-10
2523,46,21834.39998009034,0.15738223833303658,1,187,5606,1507,6926
2524,24,28554.438410872925,0.07477696015390213,0,113,0,0,-113
2525,56,37115.22435024399,0.0897932692133407,1,965,6413,1356,6804
2526,54,21118.2443156529,0.18807455243165414,1,68,6533,4519,10984
2527,74,24330.45871931626,0.1583317517033234,1,598,15125,2448,16975
2528,70,20131.620332781953,0.03648033995777981,0,20,0,0,-20
2529,21,24849.312156840155,0.26471947968288395,1,454,12764,1953,14263
2530,23,40590.412358388276,0.12715475032967796,1,149,5448,1684,6983
2531,54,28462.344375247136,0.0997210079758882,1,673,8001,1576,8904
2532,31,25586.424214291856,0.19672563866014575,1,125,6231,1409,7515
2533,59,24017.01346079232,0.10652172306264095,1,368,6103,1645,7380
2534,50,22915.65080798099,0.01207313493787105,1,755,7946,1487,8678
2535,30,29870.78230423157,0.330257404522072,0,130,0,0,-130
2536,45,38014.474185058556,0.013438026195594626,1,669,16302,1493,17126
2537,27,24138.677469891685,0.18001051851452632,1,548,8447,4196,12095
2538,24,23840.832238990242,0.07125572307111731,1,255,9157,2055,10957
2539,69,34977.49246116251,0.22012192796450972,1,100,6606,1897,8403
2540,18,32814.58298064466,0.07729874634403233,1,35,5468,1776,7209
2541,44,20947.9643535557,0.020276982147786077,0,14,0,0,-14
2542,19,39505.643095091655,0.11149759321921919,1,182,7812,1595,9225
2543,31,22238.035476309793,0.22271272245272372,1,60,7285,2277,9502
2544,26,20992.06429247427,0.23058844783251622,0,2,0,0,-2
2545,59,20190.882802383836,0.04151991378355867,1,438,5785,1342,6689
2546,27,32487.00675672359,0.314202955186573,1,1003,29274,2706,30977
2547,44,25084.005700331894,0.09096770313043576,0,195,0,0,-195
2548,35,23373.328525700395,0.09966738043446294,1,561,5842,1463,6744
2549,34,29712.332220563592,0.08702822678224723,0,78,0,0,-78
2550,40,23687.01077743245,0.016799325891086125,1,273,5469,2048,7244
2551,19,82734.97976604741,0.048747933632457476,1,1315,6101,2382,7168
2552,39,24253.399617046623,0.08403123922868579,0,35,0,0,-35
2553,18,33162.77154984064,0.055933526988708925,1,252,5719,1634,7101
2554,44,31520.497857460625,0.3526602690814289,0,4,0,0,-4
2555,34,22823.364120030543,0.04874237126391838,1,268,28703,1651,30086
2556,55,20211.976241446537,0.0796645348198215,1,815,7077,3466,9728
2557,24,33605.32403834154,0.15242318345784567,1,316,5392,1532,6608
2558,23,29690.092347906942,0.031824758658289966,1,1120,7859,2817,9556
2559,36,27858.37035055077,0.2110664044787327,1,442,12138,1364,13060
2560,30,46994.43225925713,0.25036316373487344,1,294,6749,2289,8744
2561,20,21131.147616360417,0.31357925633626904,1,146,6753,1714,8321
2562,33,33795.290180594,0.08167922754347173,1,359,7820,1741,9202
2563,43,24929.588048284015,0.003360657183998075,1,1270,7963,1367,8060
2564,33,35548.451060421525,0.1137508268369375,1,257,6234,1337,7314
2565,35,36792.478169937305,0.27604285810866824,0,53,0,0,-53
2566,18,27447.835402629975,0.20108364054761,1,169,11566,2828,14225
2567,48,22082.10426440576,0.19161086322572052,0,38,0,0,-38
2568,70,24341.292578853183,0.2962481717918642,1,1114,5339,2549,6774
2569,71,25053.390245194525,0.013913644555386417,1,183,6519,1399,7735
2570,43,20286.41310665247,0.11040585719456207,1,842,11233,1481,11872
2571,41,25871.92031297146,0.005967507801042051,1,1185,5384,5782,9981
2572,37,22948.655555989804,0.10375137967148233,1,90,8454,1386,9750
2573,23,24843.096408712794,0.18528987870896862,1,496,6615,2275,8394
2574,67,22765.63250159188,0.047656150672671864,1,280,9358,1382,10460
2575,67,27896.585889745504,0.07219956427495174,0,21,0,0,-21
2576,66,23437.958256992068,0.0032722654513060237,1,1375,8890,1405,8920
2577,36,20138.645440284334,0.03328360528951185,1,458,5676,1384,6602
2578,31,20703.31167604571,0.044831024580238826,1,440,8240,1367,9167
2579,43,21036.65817260867,0.013967179154682324,1,469,52189,1927,53647
2580,28,22143.187687158137,0.09292501603108966,1,212,6762,1390,7940
2581,65,21260.33666894863,0.012673331209898076,1,473,5935,1512,6974
2582,22,20386.390428834016,0.035467769625721644,1,29,5894,1349,7214
2583,74,20945.720122019164,0.18451135862208012,0,28,0,0,-28
2584,51,22380.07630505489,0.11892506601931103,1,761,14869,1517,15625
2585,19,28830.52053981286,0.016629909663711858,1,305,8596,2532,10823
2586,50,23086.99731314023,0.02893030407917608,1,829,9526,1483,10180
2587,42,44184.388411852735,0.07359364824925566,1,301,6054,1591,7344
2588,29,28518.618290730643,0.027061184573720077,0,44,0,0,-44
2589,67,32550.934158726144,0.11820363293949704,1,1999,6308,3623,7932
2590,24,38291.49670735619,0.1259522722611714,0,48,0,0,-48
2591,53,23412.383328486132,0.0431042860003726,1,1784,11141,1592,10949
2592,35,22844.691030723992,0.06397290628375395,0,105,0,0,-105
