ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
2753,33,29209.93449843404,0.06291376553058241,1,537,10165,1386,11014
2754,58,33266.11121503845,0.030188602635663572,1,285,12550,1433,13698
2755,56,22971.937938993495,0.357804550997131,0,10,0,0,-10
2756,46,27555.926033759737,0.199709439772357,1,255,9555,1676,10976
2757,63,24416.43883867415,0.18667206908680467,1,379,5469,1674,6764
2758,52,49721.86652723784,0.01138956331422924,1,266,6326,2222,8282
2759,61,46614.18768734213,0.06164209671420357,1,98,11314,3704,14920
2760,27,24071.312478576427,0.16570266212814636,1,136,5298,5496,10658
2761,22,21204.4090076366,0.23472571058584077,1,92,5831,1391,7130
2762,47,20659.42347242382,0.05082839736939625,1,688,31710,1367,32389
2763,51,39553.26226918506,0.10952037057149887,0,88,0,0,-88
2764,19,61056.63753670477,0.08163368736240599,1,255,9983,2195,11923
2765,29,21891.187989472335,0.1279627602978094,1,622,24806,1518,25702
2766,38,23976.14022006533,0.06766531636829219,1,47,7710,1409,9072
2767,33,60570.058331159766,0.19949225214735117,1,237,6525,1344,7632
2768,25,30829.130612700592,0.1221979930669504,1,324,8661,2444,10781
2769,19,22998.607799327834,0.08831322646766823,1,285,18588,1875,20178
2770,41,44352.28773724096,0.019836344160868758,1,262,5664,3708,9110
2771,74,30027.42915071474,0.3455580342587718,1,496,7482,2804,9790
2772,36,24685.979282449956,0.006793827762273372,1,49,6406,1432,7789
2773,19,23872.419002323895,0.09030793905994106,1,217,6431,1591,7805
2774,24,36438.82535548623,0.3380094658132877,0,14,0,0,-14
2775,48,29123.529893950814,0.10313487786900455,1,1606,5293,5853,9540
2776,26,42714.245120244814,0.017910199742543514,1,355,5677,1855,7177
2777,70,29399.109600737687,0.07127738676477134,0,29,0,0,-29
2778,29,32757.028419323593,0.02315103460343024,1,216,5266,3237,8287
2779,35,30625.32585313883,0.11714119235457707,0,83,0,0,-83
2780,58,168740.51123764052,0.14293988168734623,1,287,5783,1712,7208
2781,55,37690.4234375738,0.1075011177844323,1,130,6764,1987,8621
2782,72,23154.28984138842,0.01977446538542226,1,586,5421,2309,7144
2783,50,23217.028568666774,0.02847445026892745,0,26,0,0,-26
2784,40,27420.692188108114,0.08250797701610496,1,88,7753,1491,9156
2785,61,21640.66448034527,0.07443649403648829,1,86,12946,3624,16484
2786,68,21334.95338980297,0.06636035984129914,1,159,6682,2564,9087
2787,64,28155.72512935349,0.12970104271885322,1,133,6129,1344,7340
2788,25,29092.963318585524,0.04913565095772026,1,68,8273,2585,10790
2789,61,99719.06251787228,0.0748767496507651,1,309,6801,1751,8243
2790,55,21038.69728541305,0.0018279496184721476,1,226,7610,1692,9076
2791,36,31069.932043585588,0.0971741054279803,0,33,0,0,-33
2792,62,20028.120159380505,0.014000486730804203,1,37,10764,3041,13768
2793,34,23306.25021815352,0.19426915446632273,1,145,8863,3671,12389
2794,34,27846.231647827135,0.07496864386932298,1,114,6242,1411,7539
2795,29,21669.288047267146,0.5596057084569853,0,1,0,0,-1
2796,26,21012.164919160015,0.24771506876009383,0,78,0,0,-78
2797,72,28510.82180116989,0.021839833006443793,1,1598,23757,1398,23557
2798,25,23966.403676978847,0.0034258131110749945,1,102,14010,2187,16095
2799,27,27175.817956977295,0.08500607902943032,1,631,11242,2132,12743
2800,49,34233.851966535796,0.00653202232646792,1,280,10841,1726,12287
2801,58,24157.879154002083,0.03460289150148166,1,669,5939,1904,7174
2802,28,38151.646845077245,0.1519471371133666,0,10,0,0,-10
2803,63,30294.23524436467,0.115674135132326,1,999,5712,1618,6331
2804,68,33104.76998399193,0.09715345183666446,0,6,0,0,-6
2805,26,23273.95305375921,0.1359351329949295,1,606,9621,2279,11294
2806,28,21751.754268412817,0.03461218362682038,1,127,8856,1921,10650
2807,35,36733.88440850396,0.24945865129763406,1,76,9879,1852,11655
2808,68,36608.90824918308,0.1762050405482221,1,222,5493,2118,7389
2809,39,21035.097775571652,0.065155731205007,0,35,0,0,-35
2810,54,29969.17373822658,0.05425975909927199,1,57,6007,2643,8593
2811,28,28722.027340241737,0.14461363141007047,1,302,17628,1630,18956
2812,58,21916.983129102482,0.23253444243775984,1,645,5315,1996,6666
2813,24,24916.26520912454,0.10722202840640756,1,88,6078,1398,7388
2814,21,23034.24358365405,0.18861998773735078,1,235,5628,3134,8527
2815,46,24085.653703080992,0.01171957573988044,0,42,0,0,-42
2816,33,31421.49585104812,0.12681877006848902,1,59,6431,1428,7800
2817,40,33360.294650892734,0.10864967814364193,1,632,6382,1613,7363
2818,57,26635.919794892812,0.06831706634079433,0,105,0,0,-105
2819,26,25219.207052778616,0.02505096584739205,1,1146,8595,1497,8946
2820,45,24299.48448841569,0.10481305133817204,0,67,0,0,-67
2821,56,24621.978042529667,0.19687168583602319,1,978,7021,1552,7595
2822,62,21776.059214582725,0.0812499184295711,1,86,6632,1461,8007
2823,57,21880.708535698363,0.09383151881167129,1,271,10264,3331,13324
2824,51,20865.345620183296,0.017334636730867877,1,648,6959,1707,8018
2825,23,21052.93900413511,0.17012182612747306,1,60,5296,1626,6862
2826,74,21443.002238729,0.11941151563585707,1,110,5998,1826,7714
2827,35,28329.978621224527,0.02117910820206946,1,349,6066,1630,7347
2828,46,29920.472145350355,0.20909467251628674,0,96,0,0,-96
2829,34,23928.697652013256,0.31924646829937153,0,131,0,0,-131
2830,20,20055.088869993244,0.16913938486758084,1,1539,5941,2491,6893
2831,32,23878.31392851142,0.20200145623038326,1,755,6111,1867,7223
2832,35,23060.53570625104,0.3825590740990152,0,42,0,0,-42
2833,23,29468.935022807247,0.03952360812802389,1,257,20536,1366,21645
2834,34,27734.793123227482,0.0006091097545123831,1,888,11152,1444,11708
2835,18,27198.100101601536,0.05007023065619293,1,912,44724,1526,45338
2836,22,31114.225989003444,0.00037770974729707383,1,1543,9086,1837,9380
2837,31,21117.688438517347,0.08505756883279947,1,1526,5774,2731,6979
2838,34,22237.67060208431,0.030105107495726487,1,215,9042,2653,11480
2839,25,28810.332467015156,0.032699807947865825,1,590,9838,1580,10828
2840,73,29327.48709006842,0.05888048275005273,1,695,5331,1549,6185
2841,31,32490.67474443276,0.1985975604779878,0,83,0,0,-83
2842,35,22684.591844710918,0.2453938585546007,0,12,0,0,-12
2843,25,30342.010440465263,0.09055758752736914,1,73,7348,2360,9635
2844,39,25135.487234833785,0.02681856278751722,1,739,5486,1713,6460
2845,68,32339.444751360978,0.028373389503618465,0,12,0,0,-12
2846,65,25603.1845751314,0.10014375405496959,1,1140,7809,1808,8477
2847,74,22297.597622129735,0.15489492325836632,1,68,15584,1546,17062
2848,54,25762.848092455206,0.08684052063544323,1,947,5389,1334,5776
2849,21,27627.4748924034,0.010952017791639559,1,968,6777,1435,7244
2850,41,20927.935696492958,0.14641506746481975,1,289,7215,1967,8893
2851,73,33573.81396714044,0.13194986358228444,1,60,5652,1782,7374
2852,36,22477.53071213719,0.00019205371136699878,1,549,7962,1443,8856
2853,43,20894.258968845545,0.027894781826745853,1,365,5484,1351,6470
2854,65,27772.06238701745,0.011209787854404343,1,283,26352,1359,27428
2855,26,21397.412360139577,0.0015308388544998796,0,13,0,0,-13
2856,67,31674.777250471627,0.5357258256413561,1,77,63284,1976,65183
2857,61,36086.831439372894,0.01093265208634464,0,164,0,0,-164
2858,21,33045.57220099985,0.09114588797297732,1,471,19928,1767,21224
2859,29,20671.900294264182,0.08120108049115311,0,84,0,0,-84
2860,41,56057.87422799795,0.05795764989641334,1,346,51991,2111,53756
2861,23,20901.00965652388,0.09875330151263687,1,414,5366,1333,6285
2862,46,23585.002111186168,0.11444244761482152,0,142,0,0,-142
2863,21,54155.59221978006,0.3038487928348449,0,34,0,0,-34
2864,34,31637.578406115346,0.17038259683618562,1,440,21698,1572,22830
2865,27,21517.067691007185,0.32646583469876506,0,5,0,0,-5
2866,51,31935.644622273034,0.2071747974877461,0,18,0,0,-18
2867,32,22489.14273797876,0.0032717569911817957,1,121,16357,2290,18526
2868,53,22163.515610624396,0.038210952298338936,1,157,9768,1381,10992
2869,66,24796.46789386088,0.09371516118318252,1,327,6903,1827,8403
2870,47,28169.652494462724,0.05949384230936276,0,108,0,0,-108
2871,45,37721.30837057878,0.07333181535078115,1,299,14657,1764,16122
2872,18,24385.77052055604,0.08364396822216294,1,288,8226,1445,9383
2873,50,21790.258333640217,0.01609716320559062,0,43,0,0,-43
2874,20,24806.016229813777,0.13069799459041295,1,620,6129,1350,6859
2875,75,24128.557458915835,0.1488251051568923,1,859,6221,1426,6788
2876,34,21932.73993506348,0.03924940939829666,1,242,5403,2260,7421
2877,71,24714.85250075222,0.032729946851286496,1,107,9860,1422,11175
2878,38,25209.737524002667,0.1202846496401912,0,51,0,0,-51
2879,19,21106.3985423097,0.020597471284855152,1,235,5422,1656,6843
2880,20,23062.41380820939,0.0049902108045505695,1,125,7858,1816,9549
2881,39,23248.314112155178,0.010837204598717655,1,768,12141,1595,12968
2882,49,20966.2880554918,0.10462272197863523,0,72,0,0,-72
2883,24,29786.10221173724,0.2172501891366986,0,22,0,0,-22
2884,49,35570.204781402004,0.05305644935744671,1,1606,9249,1417,9060
2885,54,20601.32505000672,0.3249193276463268,1,445,6617,1992,8164
2886,22,21059.83909880958,0.2868130706372608,0,61,0,0,-61
2887,38,22116.37459781339,0.1745679528953981,0,66,0,0,-66
2888,69,53827.37847855974,0.08972512291917395,0,6,0,0,-6
2889,41,26898.086417276034,0.044818135406441965,1,367,7839,1416,8888
2890,39,21300.504481372143,0.08373428697882047,1,440,7147,1718,8425
2891,24,23616.01279738984,0.14095858854026097,1,98,5630,1504,7036
2892,20,22112.76838002766,0.5204234393222473,0,59,0,0,-59
2893,52,20390.305311535416,0.10781010573433668,0,16,0,0,-16
2894,55,22163.737263533865,0.24960318100490408,0,14,0,0,-14
2895,27,20885.374553339425,0.11578038689205811,0,91,0,0,-91
2896,35,30013.14083083676,0.002795130931127188,1,1268,6854,1957,7543
2897,47,22577.925760915343,0.21947752481385827,0,46,0,0,-46
2898,20,45231.29536662887,0.009436739398774919,1,402,5611,1471,6680
2899,24,21372.725314395553,0.21064252263363903,1,766,5867,1552,6653
2900,20,20097.888912342165,0.00644629399818267,1,233,7142,1676,8585
2901,37,27660.795549560553,0.047215988778780076,1,786,7142,1767,8123
2902,70,62816.94096372016,0.014480720427713045,1,114,11617,1661,13164
2903,20,22859.44920352637,0.005054487877303776,0,25,0,0,-25
2904,36,29959.849293932406,0.03412497974406816,1,939,9499,2023,10583
2905,22,36552.42530296251,0.18644622575321515,1,752,5246,1433,5927
2906,36,20226.375102205053,0.07419690171121353,0,51,0,0,-51
2907,35,23378.633754168044,0.6153262235588034,1,801,8935,1563,9697
2908,22,34907.27099000525,0.05123108327577399,1,111,5817,1410,7116
2909,45,24665.429426319242,0.23382777705057622,1,243,9339,1946,11042
2910,68,27911.94547680993,0.2622413718646597,1,330,8790,2828,11288
2911,60,26402.360436475657,0.05568567920274523,1,75,10081,1748,11754
2912,42,22017.565636210853,0.285521082110688,1,242,6473,1359,7590
2913,32,32715.027837749032,0.019274957377139048,1,406,11642,1662,12898
2914,25,20091.11050950619,0.3752841530772236,1,294,47392,1582,48680
2915,28,34764.31145915246,0.008992402916717695,1,332,8200,1715,9583
2916,73,22653.592719209602,0.007847079437507502,1,72,5746,1448,7122
2917,71,26347.607059837515,0.13319311909592454,1,391,5243,2333,7185
2918,58,22764.580916301562,0.10041441879587988,0,174,0,0,-174
2919,25,22042.46724736473,0.004899319373714809,1,236,9110,2672,11546
2920,35,23401.78707161404,0.042025507801815166,1,263,7326,1431,8494
2921,21,26249.37199312048,0.003617054553904442,0,61,0,0,-61
2922,61,23551.779238110576,0.04077605740087784,1,415,6155,1377,7117
2923,19,30849.3780364191,0.04386440744317486,1,333,11880,1455,13002
2924,50,20145.45026697929,0.025241748817704353,1,78,15332,1489,16743
2925,23,25030.98246346644,0.11478516385747448,1,941,88929,1652,89640
2926,26,20449.17995621653,0.0002935529252182411,1,615,5284,1337,6006
2927,21,21951.115797813094,0.12173681748516801,1,1184,7976,1441,8233
2928,19,21543.626260999456,0.16273104563726487,0,49,0,0,-49
2929,26,21813.943615977474,0.24437567556008286,1,22,6148,1445,7571
2930,24,26911.994376639363,0.25915046522391116,1,401,10723,1531,11853
2931,25,31733.642076291326,0.02148621106920278,1,223,5973,1409,7159
2932,30,37894.03612071285,0.04882984429412877,1,520,7198,1858,8536
2933,25,61038.60658952117,0.542855174384783,1,31,5288,1527,6784
2934,25,30179.66436974728,0.23369297277777504,0,47,0,0,-47
2935,54,20803.53509672348,0.010005877433810083,1,106,6385,1961,8240
2936,55,41499.21775370339,0.0984810491878753,0,132,0,0,-132
2937,26,21739.28467886967,0.04274676780276397,1,1940,10422,1500,9982
2938,45,21633.228983659275,0.07904195454462366,1,277,7353,1416,8492
2939,18,34459.718051250355,0.0008834091061797371,1,330,5953,1523,7146
2940,36,26143.32454976815,0.10182312108790403,1,214,6407,1588,7781
2941,25,22605.19147326093,0.16447155028785765,0,107,0,0,-107
2942,46,21893.768552766796,0.23645204398123604,1,364,9542,1510,10688
2943,66,39138.78771221541,0.1563389607150341,0,20,0,0,-20
2944,70,26603.609150951,0.06177138525056149,1,454,7207,1339,8092
2945,21,28679.238771039967,0.07922754373772348,1,1094,9116,1416,9438
2946,39,23747.60245941604,0.03951482734616185,1,56,5606,1339,6889
2947,68,22578.24848684867,0.28116208024388684,1,655,12240,2650,14235
2948,24,36523.65373380448,0.04323843747714028,0,26,0,0,-26
2949,27,29121.609195297675,0.040884713824075256,1,165,6474,2028,8337
2950,58,26299.081643014983,0.23794928101566862,1,278,6028,1399,7149
2951,55,27858.580678794337,0.15370593779273395,1,448,7199,2657,9408
2952,33,22194.98228010232,0.2817820815249197,1,1799,9120,1932,9253
2953,41,88642.60213176574,0.4440814291619817,1,678,6906,1414,7642
2954,57,20486.313158767513,0.03942796593971936,1,246,6567,2173,8494
2955,60,24395.234662958726,0.1280663684443632,1,1660,7727,1493,7560
2956,63,21547.770858239113,0.07055094390700402,1,353,21066,1898,22611
2957,45,57913.92202769066,0.4699088162623694,0,32,0,0,-32
2958,20,21408.400589077657,0.1829081824438575,1,267,7866,1940,9539
2959,57,25380.25149187721,0.3617837017734154,0,37,0,0,-37
2960,71,28212.80314162275,0.1670313140586648,1,1086,8139,2080,9133
2961,38,26041.02768806245,0.02311657589569362,1,295,6121,1448,7274
2962,24,32655.094320793512,0.095279858019689,1,1368,6851,1616,7099
2963,26,36146.306618928495,0.02401900515887985,1,1312,6151,1819,6658
2964,21,30654.69844494891,0.08665558388569485,1,173,7445,1337,8609
2965,18,27175.298753830673,0.02806723305120314,1,43,5953,2722,8632
2966,29,27806.8495183963,0.002042162603422152,1,613,5706,1858,6951
2967,51,21026.572221163962,0.18736281125073725,1,924,5807,1465,6348
2968,53,28043.612558047847,0.056414554375450225,1,161,5867,2047,7753
2969,28,22038.88832094183,0.0815785686535265,1,1210,7968,2348,9106
2970,73,37470.169971956275,0.138454605460715,1,2613,9038,2111,8536
2971,20,44617.096940165444,0.2013791979504931,1,171,20056,1374,21259
2972,25,26396.85085598527,0.03496921835255189,1,94,5581,5406,10893
2973,68,20110.618434041073,0.2530099627042324,1,282,17279,5000,21997
2974,56,21134.001644742995,0.10342039009476978,1,1488,5268,1672,5452
2975,47,25624.9462822078,0.010113820773426452,1,226,8991,1431,10196
2976,39,22424.444045013846,0.057943176432753415,1,326,15362,1717,16753
2977,44,23545.15668433287,0.01878610208441035,1,135,7311,1910,9086
2978,18,29585.01280112523,0.07338914453094277,0,111,0,0,-111
2979,44,22990.81352472637,0.053766912150892306,1,449,6530,1481,7562
2980,67,23310.31165097441,0.08438527552786762,1,660,5886,2121,7347
2981,40,20327.09574436042,0.026879359086431184,1,1220,7587,1368,7735
2982,23,37316.4769686785,0.026129646888058456,1,519,15793,2080,17354
2983,63,23698.242312828606,0.021055794638685996,1,1544,7441,2787,8684
2984,36,25950.313643148307,0.019109471034841397,1,381,5985,1510,7114
2985,47,25287.849735169355,0.09821520834058645,1,279,8505,2065,10291
2986,19,41362.617395174384,0.1909971022587054,1,1811,7415,2251,7855
2987,33,23005.046123130684,0.22030459130664676,0,3,0,0,-3
2988,53,20538.810092809148,0.08288107447294536,1,72,6654,5345,11927
2989,45,36070.91025993448,0.0553025272623684,1,542,12109,1631,13198
2990,73,23108.84573371997,0.0835685241742853,1,766,6516,1442,7192
2991,20,21941.999696447783,0.2395612578953115,1,1352,11207,1416,11271
2992,19,23678.838963128594,0.02614431106320005,1,267,7686,1497,8916
2993,67,32499.92639732648,0.1876297204640794,1,162,13216,1518,14572
2994,47,23630.015597977697,0.10854171945606465,1,247,7354,1450,8557
2995,39,21837.02023923959,0.10327779410328759,1,566,6658,1377,7469
2996,67,27910.35838099723,0.004152292458664403,1,481,5372,1562,6453
2997,31,22976.919001866412,0.049272578557200596,0,39,0,0,-39
2998,53,28947.080497251714,0.06809780269532138,1,511,9995,1572,11056
2999,22,38865.74112780635,0.1919155701146476,1,841,6432,1654,7245
3000,32,21950.278906395317,0.11207559988443938,0,195,0,0,-195
3001,25,23085.17591416158,0.038912689458490975,0,39,0,0,-39
3002,37,26569.066938156764,0.047170276966839245,1,722,7291,1412,7981
3003,25,22325.70051147974,0.04331280634285472,0,9,0,0,-9
3004,44,24530.669684832683,0.07135831443097818,1,46,5967,1532,7453
3005,63,30856.596093805958,0.028515028972116805,1,26,14496,1871,16341
3006,19,21334.510779051016,0.095938151261146,1,334,16865,2267,18798
3007,24,27131.63840528209,0.14047120497115656,1,2146,13889,1451,13194
3008,61,37752.27746632838,0.1072258994038754,0,8,0,0,-8
3009,39,24703.00831869383,0.056210818997307156,1,772,5402,1792,6422
3010,40,24442.264177722576,0.07329669430453567,1,364,5529,1948,7113
3011,29,31255.421273904354,0.38655119238034247,0,4,0,0,-4
3012,26,24335.93333782569,0.09501630232430205,1,930,11774,1720,12564
3013,64,25603.361957239704,0.03379298231080561,1,85,9991,2525,12431
3014,38,20095.219299405344,0.004935183373490537,1,79,7041,1552,8514
3015,28,28451.185560235153,0.010604657473850738,1,250,23470,1335,24555
3016,20,20857.218846472446,0.1932692362465862,1,452,8842,1939,10329
3017,45,32272.895619505285,0.21063042005796934,0,1,0,0,-1
3018,40,30735.656339147037,0.048516847696095926,1,775,6188,2214,7627
3019,19,20091.199244198062,0.039339569536206244,1,1241,5620,1345,5724
3020,35,24019.81855767972,0.05781819573670777,1,1512,13846,1497,13831
3021,68,24531.654047511063,0.010569440975834054,1,2241,5591,1366,4716
3022,21,26431.935083611574,0.14826979456291808,1,180,9297,2099,11216
3023,53,25516.86617649105,0.07395257393270617,0,22,0,0,-22
3024,71,34579.44120962868,0.21019589556578056,1,916,7637,1537,8258
3025,50,24304.05186727325,0.33481604085480526,1,119,6113,1605,7599
3026,63,26385.736763404282,0.042132193166103296,1,1557,6716,2879,8038
3027,21,31250.537312892397,0.15867788736426952,1,477,5956,1405,6884
3028,19,29547.45761939085,0.07260895738547436,1,385,8914,1343,9872
3029,61,47887.132847010784,0.02031851545223734,1,305,9741,2149,11585
3030,26,28131.392962318005,0.07530922131371372,1,514,15571,1994,17051
3031,39,23282.92357314694,0.2586659886758791,0,36,0,0,-36
3032,39,22282.61093146325,0.13753443277274816,1,565,6047,1554,7036
3033,18,30849.809517207188,0.012665664071846348,1,729,9500,1518,10289
