ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
5851,1,1,635,1216,581
5852,1,1,378,1542,1164
5853,0,0,22,0,-22
5854,1,1,71,3953,3882
5855,0,0,10,0,-10
5856,1,0,14,0,-14
5857,0,0,24,0,-24
5858,1,1,124,1348,1224
5859,1,0,53,0,-53
5860,0,0,20,0,-20
5861,1,0,31,0,-31
5862,1,0,41,0,-41
5863,0,0,7,0,-7
5864,0,0,132,0,-132
5865,0,0,21,0,-21
5866,0,0,106,0,-106
5867,1,0,223,0,-223
5868,1,1,390,1263,873
5869,0,0,29,0,-29
5870,0,0,48,0,-48
5871,1,0,46,0,-46
5872,0,0,46,0,-46
5873,1,1,362,1334,972
5874,1,1,330,1335,1005
5875,1,0,49,0,-49
5876,0,0,60,0,-60
5877,1,0,43,0,-43
5878,1,1,244,1562,1318
5879,0,0,162,0,-162
5880,1,0,2,0,-2
5881,0,0,46,0,-46
5882,0,0,95,0,-95
5883,1,1,419,2216,1797
5884,1,0,14,0,-14
5885,1,1,148,2172,2024
5886,1,0,26,0,-26
5887,1,0,56,0,-56
5888,1,1,486,1600,1114
5889,1,1,697,1225,528
5890,0,0,6,0,-6
5891,0,0,130,0,-130
5892,0,0,25,0,-25
5893,1,0,1,0,-1
5894,1,1,14,1440,1426
5895,1,1,192,1278,1086
5896,0,0,36,0,-36
5897,1,1,54,1817,1763
5898,0,0,23,0,-23
5899,0,0,47,0,-47
5900,1,0,4,0,-4
5901,1,1,1498,1658,160
5902,0,0,25,0,-25
5903,1,1,65,1202,1137
5904,0,0,104,0,-104
5905,0,0,23,0,-23
5906,1,1,125,1331,1206
5907,1,0,5,0,-5
5908,0,0,8,0,-8
5909,1,1,308,1699,1391
5910,1,1,265,1621,1356
5911,0,0,42,0,-42
5912,0,0,53,0,-53
5913,0,0,46,0,-46
5914,0,0,147,0,-147
5915,1,0,114,0,-114
5916,1,1,446,2067,1621
5917,0,0,92,0,-92
5918,0,0,64,0,-64
5919,1,0,147,0,-147
5920,1,0,13,0,-13
5921,1,1,415,1298,883
5922,1,0,18,0,-18
5923,1,1,538,1623,1085
5924,0,0,6,0,-6
5925,1,0,30,0,-30
5926,0,0,28,0,-28
5927,0,0,68,0,-68
5928,1,1,872,1746,874
5929,1,1,1021,1462,441
5930,1,1,343,1534,1191
5931,1,0,136,0,-136
5932,1,0,12,0,-12
5933,1,1,159,1216,1057
5934,1,1,129,1993,1864
5935,1,1,988,1232,244
5936,0,0,9,0,-9
5937,0,0,66,0,-66
5938,0,0,30,0,-30
5939,1,0,128,0,-128
5940,1,0,13,0,-13
5941,1,1,1024,1892,868
5942,1,0,254,0,-254
5943,1,1,1610,1851,241
5944,1,1,451,1301,850
5945,0,0,110,0,-110
5946,1,0,97,0,-97
5947,1,1,207,1548,1341
5948,1,0,30,0,-30
5949,0,0,27,0,-27
5950,1,1,94,2148,2054
5951,1,1,522,1206,684
5952,0,0,5,0,-5
5953,1,1,693,4602,3909
5954,1,1,2183,1220,-963
5955,1,0,8,0,-8
5956,0,0,57,0,-57
5957,1,1,250,2093,1843
5958,1,1,1584,2658,1074
5959,1,0,20,0,-20
5960,1,1,155,2880,2725
5961,1,1,1153,1329,176
5962,0,0,8,0,-8
5963,1,1,832,1520,688
5964,0,0,122,0,-122
5965,0,0,67,0,-67
5966,0,0,4,0,-4
5967,0,0,54,0,-54
5968,1,1,297,1348,1051
5969,0,0,59,0,-59
5970,0,0,23,0,-23
5971,0,0,7,0,-7
5972,0,0,51,0,-51
5973,1,0,16,0,-16
5974,1,1,1132,1752,620
5975,0,0,2,0,-2
5976,0,0,22,0,-22
5977,0,0,18,0,-18
5978,1,0,79,0,-79
5979,1,1,282,1337,1055
5980,0,0,59,0,-59
5981,1,1,1136,2062,926
5982,1,1,97,2599,2502
5983,0,0,84,0,-84
5984,1,1,593,1478,885
5985,1,1,129,1834,1705
5986,1,1,739,1536,797
5987,1,1,524,1558,1034
5988,1,1,198,2184,1986
5989,1,0,44,0,-44
5990,1,1,609,1266,657
5991,1,1,1472,1212,-260
5992,0,0,89,0,-89
5993,0,0,8,0,-8
5994,1,0,4,0,-4
5995,1,0,47,0,-47
5996,0,0,5,0,-5
5997,0,0,53,0,-53
5998,0,0,0,0,0
5999,0,0,9,0,-9
6000,0,0,63,0,-63
6001,1,1,689,1280,591
6002,0,0,5,0,-5
6003,0,0,6,0,-6
6004,0,0,13,0,-13
6005,0,0,24,0,-24
6006,1,1,225,1600,1375
6007,0,0,12,0,-12
6008,1,0,31,0,-31
6009,0,0,42,0,-42
6010,1,1,471,4241,3770
6011,1,0,135,0,-135
6012,1,1,572,1208,636
6013,1,0,139,0,-139
6014,0,0,0,0,0
6015,1,1,283,1484,1201
6016,1,0,9,0,-9
6017,1,0,57,0,-57
6018,1,0,14,0,-14
6019,1,0,137,0,-137
6020,0,0,53,0,-53
6021,1,0,70,0,-70
6022,0,0,33,0,-33
6023,0,0,11,0,-11
6024,1,1,423,1321,898
6025,1,1,78,1384,1306
6026,0,0,0,0,0
6027,0,0,200,0,-200
6028,0,0,28,0,-28
6029,0,0,191,0,-191
6030,1,0,42,0,-42
6031,1,1,944,1374,430
6032,1,0,58,0,-58
6033,1,1,147,1929,1782
6034,1,1,647,2815,2168
6035,1,1,680,1570,890
6036,0,0,145,0,-145
6037,1,0,95,0,-95
6038,1,1,444,1339,895
6039,0,0,44,0,-44
6040,1,1,140,2729,2589
6041,1,1,99,1215,1116
6042,0,0,9,0,-9
6043,0,0,33,0,-33
6044,1,1,116,1301,1185
6045,0,0,25,0,-25
6046,1,1,79,1226,1147
6047,1,1,515,1258,743
6048,1,1,234,4795,4561
6049,0,0,3,0,-3
6050,1,0,157,0,-157
6051,1,0,92,0,-92
6052,0,0,48,0,-48
6053,1,0,15,0,-15
6054,1,1,570,1342,772
6055,0,0,35,0,-35
6056,1,0,215,0,-215
6057,0,0,48,0,-48
6058,0,0,31,0,-31
6059,1,0,84,0,-84
6060,0,0,13,0,-13
6061,0,0,61,0,-61
6062,0,0,10,0,-10
6063,1,1,75,1287,1212
6064,0,0,54,0,-54
6065,0,0,45,0,-45
6066,0,0,49,0,-49
6067,1,1,1001,1271,270
6068,0,0,153,0,-153
6069,1,1,1534,1379,-155
6070,0,0,17,0,-17
6071,1,0,12,0,-12
6072,1,1,246,1255,1009
6073,0,0,273,0,-273
6074,1,1,889,1629,740
6075,0,0,35,0,-35
6076,0,0,23,0,-23
6077,1,1,1227,1325,98
6078,1,1,858,1209,351
6079,1,0,17,0,-17
6080,0,0,4,0,-4
6081,0,0,86,0,-86
6082,1,0,82,0,-82
6083,1,0,81,0,-81
6084,0,0,117,0,-117
6085,1,1,248,1531,1283
6086,0,0,21,0,-21
6087,0,0,4,0,-4
6088,0,0,142,0,-142
6089,1,1,132,1404,1272
6090,1,0,30,0,-30
6091,1,1,454,1829,1375
6092,0,0,80,0,-80
6093,0,0,13,0,-13
6094,0,0,3,0,-3
6095,1,0,11,0,-11
6096,0,0,33,0,-33
6097,1,0,12,0,-12
6098,1,1,923,1327,404
6099,1,0,13,0,-13
6100,0,0,8,0,-8
6101,0,0,18,0,-18
6102,1,0,39,0,-39
6103,1,1,64,1398,1334
6104,1,0,52,0,-52
6105,0,0,12,0,-12
6106,1,0,16,0,-16
6107,1,1,137,1426,1289
6108,1,0,71,0,-71
6109,0,0,110,0,-110
6110,1,0,46,0,-46
6111,1,0,21,0,-21
6112,0,0,246,0,-246
6113,0,0,117,0,-117
6114,1,1,211,2378,2167
6115,1,0,27,0,-27
6116,0,0,34,0,-34
6117,1,1,107,1917,1810
6118,1,0,66,0,-66
6119,1,1,448,1214,766
6120,1,0,122,0,-122
6121,0,0,100,0,-100
6122,1,0,4,0,-4
6123,0,0,45,0,-45
6124,1,1,67,1399,1332
6125,0,0,54,0,-54
6126,1,0,129,0,-129
6127,1,1,1707,1333,-374
6128,0,0,30,0,-30
6129,1,1,497,1222,725
6130,0,0,34,0,-34
6131,1,1,531,1282,751
6132,1,0,45,0,-45
6133,0,0,52,0,-52
6134,0,0,63,0,-63
6135,1,0,1,0,-1
6136,1,1,838,1467,629
6137,1,1,73,1252,1179
6138,1,0,1,0,-1
6139,1,0,26,0,-26
6140,1,0,26,0,-26
6141,1,1,255,2006,1751
6142,1,0,311,0,-311
6143,0,0,20,0,-20
6144,0,0,26,0,-26
6145,0,0,71,0,-71
6146,1,1,591,1790,1199
6147,1,0,27,0,-27
6148,0,0,113,0,-113
6149,1,1,272,1857,1585
6150,1,0,9,0,-9
6151,1,1,326,1428,1102
6152,1,1,257,1211,954
6153,1,0,110,0,-110
6154,1,1,616,1432,816
6155,1,1,495,2123,1628
6156,1,1,79,1768,1689
6157,1,0,21,0,-21
6158,0,0,2,0,-2
6159,0,0,36,0,-36
6160,0,0,55,0,-55
6161,1,0,4,0,-4
6162,1,1,484,1200,716
6163,1,0,59,0,-59
6164,0,0,22,0,-22
6165,1,1,608,1234,626
6166,0,0,90,0,-90
6167,1,1,1204,1614,410
6168,1,1,855,1441,586
6169,1,0,36,0,-36
6170,1,1,209,1221,1012
6171,1,0,0,0,0
6172,0,0,21,0,-21
6173,0,0,85,0,-85
6174,0,0,5,0,-5
6175,0,0,6,0,-6
6176,1,0,31,0,-31
6177,0,0,268,0,-268
6178,1,0,3,0,-3
6179,0,0,77,0,-77
6180,1,0,45,0,-45
6181,1,0,36,0,-36
6182,0,0,49,0,-49
6183,1,1,107,1590,1483
6184,1,1,1555,1319,-236
6185,0,0,36,0,-36
6186,1,0,1,0,-1
6187,1,0,43,0,-43
6188,1,0,26,0,-26
6189,1,0,123,0,-123
6190,1,1,166,1510,1344
6191,1,0,12,0,-12
6192,1,1,346,1839,1493
6193,0,0,24,0,-24
6194,1,0,97,0,-97
6195,1,1,123,1318,1195
6196,0,0,2,0,-2
6197,1,0,32,0,-32
6198,1,1,1301,1289,-12
6199,1,0,36,0,-36
6200,1,0,85,0,-85
6201,1,1,2895,1242,-1653
6202,1,1,180,1903,1723
6203,1,1,659,1826,1167
6204,1,0,326,0,-326
6205,1,1,979,1231,252
6206,0,0,5,0,-5
6207,1,1,157,1340,1183
6208,1,0,54,0,-54
6209,0,0,7,0,-7
6210,0,0,18,0,-18
6211,1,0,58,0,-58
6212,1,0,6,0,-6
6213,0,0,11,0,-11
6214,0,0,5,0,-5
6215,1,0,9,0,-9
6216,1,1,811,1323,512
6217,1,0,18,0,-18
6218,1,1,278,1284,1006
6219,1,0,33,0,-33
6220,1,1,168,1254,1086
6221,0,0,5,0,-5
6222,1,0,186,0,-186
6223,1,1,307,1364,1057
6224,0,0,57,0,-57
6225,0,0,15,0,-15
6226,1,0,23,0,-23
6227,0,0,46,0,-46
6228,1,0,2,0,-2
6229,1,1,673,1848,1175
6230,1,0,41,0,-41
6231,0,0,68,0,-68
6232,1,1,240,1294,1054
6233,1,1,121,1913,1792
6234,1,1,440,1632,1192
6235,0,0,156,0,-156
6236,0,0,58,0,-58
6237,1,0,22,0,-22
6238,0,0,4,0,-4
6239,1,1,313,1273,960
6240,0,0,40,0,-40
6241,1,1,508,1434,926
6242,1,0,46,0,-46
6243,1,1,286,1438,1152
6244,0,0,60,0,-60
6245,1,0,18,0,-18
6246,1,1,620,1336,716
6247,1,1,800,1348,548
6248,1,0,84,0,-84
6249,0,0,25,0,-25
6250,0,0,32,0,-32
6251,1,1,217,1319,1102
6252,1,1,367,1490,1123
6253,1,0,11,0,-11
6254,0,0,38,0,-38
6255,0,0,5,0,-5
6256,0,0,7,0,-7
6257,0,0,10,0,-10
6258,0,0,14,0,-14
6259,0,0,11,0,-11
6260,0,0,20,0,-20
6261,1,0,7,0,-7
6262,1,1,114,1421,1307
6263,0,0,85,0,-85
6264,1,1,329,1905,1576
6265,0,0,218,0,-218
6266,1,0,1,0,-1
6267,1,0,92,0,-92
6268,1,1,1446,1201,-245
6269,1,1,105,2291,2186
6270,1,1,177,2638,2461
6271,0,0,72,0,-72
6272,1,0,57,0,-57
6273,0,0,20,0,-20
6274,1,0,62,0,-62
6275,1,0,81,0,-81
6276,1,0,1,0,-1
6277,1,0,50,0,-50
6278,1,0,3,0,-3
6279,1,0,154,0,-154
6280,0,0,17,0,-17
6281,0,0,33,0,-33
6282,0,0,88,0,-88
6283,0,0,9,0,-9
6284,0,0,165,0,-165
6285,0,0,84,0,-84
6286,0,0,42,0,-42
6287,1,1,1171,1539,368
6288,0,0,14,0,-14
6289,1,0,22,0,-22
6290,0,0,32,0,-32
6291,0,0,157,0,-157
6292,0,0,90,0,-90
6293,0,0,14,0,-14
6294,1,0,27,0,-27
6295,0,0,64,0,-64
6296,1,1,1392,1430,38
6297,0,0,64,0,-64
6298,1,1,388,1696,1308
6299,1,1,344,1920,1576
6300,1,1,161,1692,1531
6301,1,0,27,0,-27
6302,1,1,193,1406,1213
6303,1,1,414,1952,1538
6304,1,0,5,0,-5
6305,1,1,573,1942,1369
6306,0,0,28,0,-28
6307,1,1,124,1277,1153
6308,1,1,228,1364,1136
6309,0,0,93,0,-93
6310,1,0,146,0,-146
6311,1,1,344,1939,1595
6312,0,0,22,0,-22
6313,0,0,15,0,-15
6314,1,0,47,0,-47
6315,1,0,1,0,-1
6316,1,0,19,0,-19
6317,1,0,23,0,-23
6318,1,1,262,1311,1049
6319,0,0,62,0,-62
6320,0,0,29,0,-29
6321,0,0,33,0,-33
6322,0,0,28,0,-28
6323,1,1,972,1491,519
6324,0,0,15,0,-15
6325,1,0,1,0,-1
6326,1,1,858,1322,464
6327,0,0,36,0,-36
6328,0,0,52,0,-52
6329,0,0,8,0,-8
6330,1,1,184,2299,2115
6331,1,0,64,0,-64
6332,0,0,3,0,-3
6333,1,0,228,0,-228
6334,0,0,3,0,-3
6335,1,1,516,1534,1018
6336,1,1,728,1431,703
6337,1,0,48,0,-48
6338,0,0,9,0,-9
6339,1,0,174,0,-174
6340,0,0,9,0,-9
6341,1,0,24,0,-24
6342,1,0,78,0,-78
6343,1,1,398,1205,807
6344,1,1,542,1258,716
6345,1,0,30,0,-30
6346,1,1,625,1561,936
6347,0,0,88,0,-88
6348,1,0,210,0,-210
6349,1,1,585,1661,1076
6350,1,1,408,1387,979
6351,0,0,144,0,-144
6352,1,1,174,1275,1101
6353,1,1,1056,1906,850
6354,1,0,55,0,-55
6355,0,0,74,0,-74
6356,1,0,15,0,-15
6357,1,1,59,1361,1302
6358,1,0,41,0,-41
6359,1,0,0,0,0
6360,1,1,1296,1739,443
6361,0,0,21,0,-21
6362,0,0,90,0,-90
6363,1,0,125,0,-125
6364,1,1,586,1368,782
6365,1,0,93,0,-93
6366,1,1,1895,1368,-527
6367,0,0,19,0,-19
6368,1,0,90,0,-90
6369,0,0,0,0,0
6370,1,0,125,0,-125
6371,0,0,19,0,-19
6372,1,1,325,1638,1313
6373,0,0,99,0,-99
6374,0,0,72,0,-72
6375,1,0,9,0,-9
6376,1,0,52,0,-52
6377,1,1,1503,2080,577
6378,0,0,17,0,-17
6379,1,0,91,0,-91
6380,0,0,32,0,-32
6381,0,0,20,0,-20
6382,0,0,20,0,-20
6383,0,0,48,0,-48
6384,0,0,33,0,-33
6385,0,0,16,0,-16
6386,0,0,73,0,-73
6387,1,0,153,0,-153
6388,1,0,23,0,-23
6389,0,0,27,0,-27
6390,0,0,54,0,-54
6391,0,0,49,0,-49
6392,1,0,69,0,-69
6393,1,0,95,0,-95
6394,1,0,145,0,-145
6395,1,1,273,1231,958
6396,1,0,260,0,-260
6397,1,1,222,1217,995
6398,1,1,533,1261,728
6399,1,0,6,0,-6
6400,1,1,293,2327,2034
6401,1,1,63,1213,1150
6402,0,0,34,0,-34
6403,1,1,546,1657,1111
6404,1,1,959,1503,544
6405,1,1,347,1238,891
6406,0,0,29,0,-29
6407,1,1,148,1323,1175
6408,1,0,85,0,-85
6409,0,0,45,0,-45
6410,0,0,105,0,-105
6411,1,0,8,0,-8
6412,1,0,84,0,-84
6413,1,0,69,0,-69
6414,0,0,39,0,-39
6415,0,0,127,0,-127
6416,1,0,46,0,-46
6417,1,1,196,1949,1753
6418,1,1,1293,1243,-50
6419,0,0,161,0,-161
6420,1,1,182,1502,1320
6421,0,0,127,0,-127
6422,1,0,11,0,-11
6423,0,0,187,0,-187
6424,0,0,7,0,-7
6425,0,0,0,0,0
6426,1,1,511,1790,1279
6427,1,0,72,0,-72
6428,1,0,12,0,-12
6429,1,0,18,0,-18
6430,1,1,810,1843,1033
6431,1,0,68,0,-68
6432,1,0,15,0,-15
6433,1,1,431,1207,776
6434,1,1,729,1475,746
6435,1,1,55,1614,1559
6436,0,0,1,0,-1
6437,1,0,54,0,-54
6438,0,0,13,0,-13
6439,1,0,82,0,-82
6440,0,0,17,0,-17
6441,1,1,323,1435,1112
6442,1,0,4,0,-4
6443,1,1,380,1421,1041
6444,1,0,16,0,-16
6445,1,0,62,0,-62
6446,0,0,22,0,-22
6447,0,0,328,0,-328
6448,1,1,456,1693,1237
6449,1,1,116,1210,1094
6450,1,0,109,0,-109
6451,1,0,33,0,-33
6452,1,0,4,0,-4
6453,1,0,5,0,-5
6454,0,0,8,0,-8
6455,1,0,23,0,-23
6456,1,0,38,0,-38
6457,1,1,1046,1311,265
6458,1,0,57,0,-57
6459,1,0,8,0,-8
6460,0,0,20,0,-20
6461,0,0,19,0,-19
6462,0,0,45,0,-45
6463,1,0,124,0,-124
6464,1,0,6,0,-6
6465,1,1,524,1656,1132
6466,0,0,26,0,-26
6467,1,0,125,0,-125
6468,0,0,4,0,-4
6469,1,1,209,1218,1009
6470,1,1,910,1218,308
6471,0,0,69,0,-69
6472,1,0,31,0,-31
6473,1,1,367,1314,947
6474,1,0,84,0,-84
6475,1,0,23,0,-23
6476,0,0,24,0,-24
6477,1,0,4,0,-4
6478,1,1,660,1227,567
6479,1,1,326,1399,1073
6480,0,0,25,0,-25
6481,0,0,109,0,-109
6482,0,0,106,0,-106
6483,1,1,1041,1334,293
6484,0,0,53,0,-53
6485,0,0,49,0,-49
6486,1,0,32,0,-32
6487,1,1,376,1499,1123
6488,1,0,17,0,-17
6489,1,0,38,0,-38
6490,1,0,39,0,-39
6491,0,0,18,0,-18
6492,1,1,496,1813,1317
6493,1,0,15,0,-15
6494,0,0,60,0,-60
6495,1,0,32,0,-32
6496,0,0,19,0,-19
6497,0,0,63,0,-63
6498,0,0,114,0,-114
6499,0,0,2,0,-2
6500,0,0,81,0,-81
6501,1,0,29,0,-29
6502,0,0,24,0,-24
6503,0,0,50,0,-50
6504,1,1,143,1458,1315
6505,1,0,10,0,-10
6506,1,1,580,1774,1194
6507,1,0,29,0,-29
6508,1,0,56,0,-56
6509,1,0,57,0,-57
6510,1,0,42,0,-42
6511,1,0,74,0,-74
6512,1,0,56,0,-56
6513,1,1,145,1453,1308
6514,0,0,2,0,-2
6515,0,0,57,0,-57
6516,1,1,742,1442,700
6517,1,1,977,1729,752
6518,0,0,136,0,-136
6519,0,0,46,0,-46
6520,0,0,260,0,-260
6521,1,0,52,0,-52
6522,1,0,44,0,-44
6523,0,0,30,0,-30
6524,0,0,21,0,-21
6525,1,0,51,0,-51
6526,1,1,89,1478,1389
6527,0,0,120,0,-120
6528,0,0,97,0,-97
6529,1,0,84,0,-84
6530,0,0,4,0,-4
6531,0,0,135,0,-135
6532,1,0,61,0,-61
6533,1,0,9,0,-9
6534,1,0,4,0,-4
6535,1,1,367,1396,1029
6536,0,0,35,0,-35
6537,1,1,957,1205,248
6538,1,0,69,0,-69
6539,1,0,0,0,0
6540,1,0,114,0,-114
6541,1,1,723,2035,1312
6542,1,1,1376,1217,-159
6543,1,0,131,0,-131
6544,0,0,8,0,-8
6545,1,0,95,0,-95
6546,1,0,31,0,-31
6547,0,0,153,0,-153
6548,1,0,5,0,-5
6549,1,0,50,0,-50
6550,0,0,22,0,-22
6551,1,0,88,0,-88
6552,0,0,7,0,-7
6553,0,0,7,0,-7
6554,0,0,157,0,-157
6555,1,0,8,0,-8
6556,0,0,24,0,-24
6557,0,0,42,0,-42
6558,1,0,30,0,-30
6559,1,0,203,0,-203
6560,1,0,166,0,-166
6561,1,0,65,0,-65
6562,1,0,134,0,-134
6563,1,0,6,0,-6
6564,1,1,532,2076,1544
6565,1,1,1269,1200,-69
6566,0,0,50,0,-50
6567,1,1,2213,1966,-247
6568,0,0,24,0,-24
6569,1,0,8,0,-8
6570,1,0,50,0,-50
6571,1,1,984,1568,584
6572,1,0,55,0,-55
6573,0,0,21,0,-21
6574,0,0,20,0,-20
6575,0,0,24,0,-24
6576,0,0,63,0,-63
6577,1,1,1175,1419,244
6578,0,0,62,0,-62
6579,1,1,422,1330,908
6580,1,0,14,0,-14
6581,0,0,4,0,-4
6582,1,1,507,1482,975
6583,0,0,10,0,-10
6584,0,0,1,0,-1
6585,1,0,4,0,-4
6586,0,0,9,0,-9
6587,0,0,37,0,-37
6588,1,0,21,0,-21
6589,0,0,0,0,0
6590,1,0,105,0,-105
6591,0,0,232,0,-232
6592,1,1,174,1845,1671
6593,0,0,103,0,-103
6594,1,0,123,0,-123
6595,0,0,17,0,-17
6596,0,0,90,0,-90
6597,0,0,0,0,0
6598,0,0,145,0,-145
6599,0,0,17,0,-17
6600,1,0,28,0,-28
6601,0,0,260,0,-260
6602,1,0,55,0,-55
6603,1,1,1511,1245,-266
6604,0,0,24,0,-24
6605,1,0,23,0,-23
6606,1,0,86,0,-86
6607,0,0,31,0,-31
6608,0,0,23,0,-23
6609,1,1,217,1278,1061
6610,1,1,904,1311,407
6611,1,1,50,1355,1305
6612,0,0,125,0,-125
6613,1,1,505,1573,1068
6614,0,0,11,0,-11
6615,1,0,50,0,-50
6616,1,0,45,0,-45
6617,0,0,22,0,-22
6618,0,0,36,0,-36
6619,0,0,47,0,-47
6620,0,0,14,0,-14
6621,1,1,307,1979,1672
6622,1,0,62,0,-62
6623,1,0,51,0,-51
6624,1,1,1348,1671,323
6625,0,0,4,0,-4
6626,1,1,120,1691,1571
6627,0,0,26,0,-26
6628,0,0,43,0,-43
6629,1,0,0,0,0
6630,1,0,57,0,-57
6631,1,1,100,1808,1708
6632,1,1,292,1536,1244
6633,1,1,814,1273,459
6634,1,1,153,1447,1294
6635,1,0,28,0,-28
6636,1,0,29,0,-29
6637,0,0,24,0,-24
6638,0,0,23,0,-23
6639,1,1,419,1314,895
6640,1,1,140,2209,2069
6641,1,0,108,0,-108
6642,1,1,355,1717,1362
6643,1,0,39,0,-39
6644,1,0,28,0,-28
6645,0,0,35,0,-35
6646,0,0,22,0,-22
6647,0,0,12,0,-12
6648,1,0,63,0,-63
6649,1,0,43,0,-43
6650,1,1,107,1500,1393
6651,0,0,20,0,-20
6652,1,0,34,0,-34
6653,1,0,51,0,-51
6654,1,0,28,0,-28
6655,0,0,47,0,-47
6656,0,0,16,0,-16
6657,0,0,184,0,-184
6658,1,1,505,1347,842
6659,1,0,44,0,-44
6660,0,0,9,0,-9
6661,1,0,28,0,-28
6662,0,0,38,0,-38
6663,1,1,495,1300,805
6664,0,0,37,0,-37
6665,1,0,67,0,-67
6666,0,0,8,0,-8
6667,1,0,67,0,-67
6668,0,0,63,0,-63
6669,1,1,317,1374,1057
6670,1,1,568,1432,864
6671,1,0,121,0,-121
6672,1,0,64,0,-64
6673,1,0,28,0,-28
6674,0,0,186,0,-186
6675,0,0,80,0,-80
6676,1,1,492,1219,727
6677,0,0,104,0,-104
6678,0,0,162,0,-162
6679,1,1,161,1279,1118
6680,1,0,12,0,-12
6681,0,0,55,0,-55
6682,0,0,40,0,-40
6683,0,0,4,0,-4
6684,1,0,33,0,-33
6685,1,1,592,1357,765
6686,1,0,18,0,-18
6687,1,1,1129,1296,167
6688,1,1,1773,1734,-39
6689,1,0,62,0,-62
6690,1,0,16,0,-16
6691,0,0,0,0,0
6692,0,0,7,0,-7
6693,1,1,331,1287,956
6694,1,0,42,0,-42
6695,1,0,56,0,-56
6696,0,0,12,0,-12
6697,0,0,6,0,-6
6698,0,0,27,0,-27
6699,0,0,2,0,-2
6700,1,1,944,1317,373
6701,1,1,192,1694,1502
6702,0,0,119,0,-119
6703,1,1,1097,1474,377
6704,1,0,25,0,-25
6705,1,0,4,0,-4
6706,1,1,4226,1256,-2970
6707,1,1,402,1683,1281
6708,1,0,9,0,-9
6709,1,0,47,0,-47
6710,1,0,3,0,-3
6711,1,0,101,0,-101
6712,0,0,8,0,-8
6713,0,0,46,0,-46
6714,1,0,17,0,-17
6715,1,1,191,1731,1540
6716,1,1,424,1241,817
6717,1,0,45,0,-45
6718,0,0,64,0,-64
6719,1,1,402,2283,1881
6720,1,0,86,0,-86
6721,1,0,212,0,-212
6722,1,1,261,1304,1043
6723,1,1,906,1329,423
6724,0,0,4,0,-4
6725,0,0,111,0,-111
6726,0,0,47,0,-47
6727,0,0,8,0,-8
6728,0,0,30,0,-30
6729,1,0,55,0,-55
6730,1,0,37,0,-37
6731,0,0,0,0,0
6732,1,0,72,0,-72
6733,1,0,45,0,-45
6734,1,1,637,1463,826
6735,0,0,39,0,-39
6736,0,0,5,0,-5
6737,1,0,81,0,-81
6738,1,1,207,1869,1662
6739,1,0,15,0,-15
6740,0,0,15,0,-15
6741,0,0,103,0,-103
6742,1,1,20,1415,1395
6743,1,0,8,0,-8
6744,0,0,75,0,-75
6745,1,1,403,1775,1372
6746,0,0,31,0,-31
6747,0,0,31,0,-31
6748,1,0,12,0,-12
6749,1,0,34,0,-34
6750,1,1,23,1928,1905
6751,1,1,89,1742,1653
6752,1,0,34,0,-34
6753,0,0,26,0,-26
6754,1,1,483,1808,1325
6755,1,0,5,0,-5
6756,1,0,91,0,-91
6757,1,0,99,0,-99
6758,1,0,37,0,-37
6759,1,1,109,1242,1133
6760,1,1,442,1449,1007
6761,0,0,56,0,-56
6762,1,0,56,0,-56
6763,0,0,1,0,-1
6764,1,1,75,1664,1589
6765,0,0,136,0,-136
6766,1,1,189,1488,1299
6767,1,1,967,3133,2166
6768,1,0,86,0,-86
6769,0,0,123,0,-123
6770,1,1,1007,1234,227
6771,0,0,98,0,-98
6772,1,1,290,1279,989
6773,0,0,100,0,-100
6774,1,1,575,1387,812
6775,1,1,375,1529,1154
6776,0,0,55,0,-55
6777,1,1,81,1472,1391
6778,1,0,57,0,-57
6779,1,1,323,1276,953
6780,1,1,149,1237,1088
6781,1,0,76,0,-76
6782,0,0,227,0,-227
6783,1,1,86,1444,1358
6784,1,0,14,0,-14
6785,0,0,50,0,-50
6786,1,1,297,3559,3262
6787,1,1,731,1266,535
6788,0,0,0,0,0
6789,1,0,19,0,-19
6790,1,1,2027,1550,-477
6791,1,1,232,1221,989
6792,1,0,15,0,-15
6793,0,0,219,0,-219
6794,0,0,139,0,-139
6795,0,0,154,0,-154
6796,0,0,54,0,-54
6797,1,1,1941,2698,757
6798,0,0,13,0,-13
6799,0,0,25,0,-25
6800,1,0,75,0,-75
6801,1,0,82,0,-82
6802,1,1,237,2084,1847
6803,0,0,54,0,-54
6804,1,0,31,0,-31
6805,0,0,69,0,-69
6806,1,1,403,1486,1083
6807,1,1,139,1300,1161
6808,0,0,28,0,-28
6809,1,0,22,0,-22
6810,0,0,96,0,-96
6811,1,1,472,1708,1236
6812,1,0,113,0,-113
6813,0,0,23,0,-23
6814,1,0,7,0,-7
6815,1,1,212,2442,2230
6816,1,0,9,0,-9
6817,1,1,235,2036,1801
6818,0,0,27,0,-27
6819,1,0,162,0,-162
6820,1,0,148,0,-148
6821,0,0,33,0,-33
6822,0,0,105,0,-105
6823,1,1,831,1554,723
6824,1,0,122,0,-122
6825,1,1,1114,1520,406
6826,0,0,6,0,-6
6827,1,1,138,1731,1593
6828,0,0,74,0,-74
6829,0,0,14,0,-14
6830,1,0,59,0,-59
6831,0,0,112,0,-112
6832,1,0,11,0,-11
